,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,simplifiedMarketChannelDirectedness,farmGatePricePerKg
911,HUANCAVELICA,HUAYTARA,PILPICHACA,13498,81,10,0.7692307692307693,0.5714285714285714,0.3076923076923077,0.62,0.18,0.602,0,0,0,0,0.007,0.07,4.2,1.0,0.0,1,2,0.4
912,HUANCAVELICA,HUAYTARA,QUITO-ARMA,13487,29,4,1.0,1.0,0.04752851711026617,0.548,0.418,0.602,1,1,0,0,0.000165,0.0005,0.5,0.0,0.0,1,2,1.0
913,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,13530,42,5,0.3153745072273325,0.2437785678009141,0.07949125596184423,0.835,0.942,0.602,1,0,0,0,0.00048,0.0048,0.312,0.0,0.0,2,2,1.0
914,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,13504,72,8,0.9629629629629628,0.9234303215926492,0.5742667928098392,0.85,0.96,0.602,1,0,1,0,0.0013,0.013,6.383855024711696e-05,0.0,0.0,1,1,1.86
915,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13020,19,1,0.8518225039619651,0.4339051463168517,0.21428571428571427,0.675,0.223,0.602,0,0,0,0,0.0156,0.043,0.4666666666666667,1.0,0.0,3,1,0.4
916,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13021,8,2,0.3403141361256545,0.29011689691817216,0.12224938875305626,0.675,0.223,0.602,1,0,0,0,0.0156,0.039,2.0,0.0,0.0,2,1,0.7
917,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13021,20,4,0.0625,0.05044462409054163,0.14772727272727276,0.675,0.223,0.602,1,1,0,0,0.0156,0.026,0.5689102564102564,0.0,0.0,2,1,1.2
918,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13023,24,3,0.4838709677419355,0.3221476510067114,0.2380952380952381,0.675,0.223,0.602,0,0,0,0,0.0156,0.048,1.28,0.0,0.0,1,1,0.5
919,HUANCAVELICA,TAYACAJA,AHUAYCHA,13035,186,12,1.0,1.0,0.3602305475504323,0.737,0.313,0.602,0,0,0,0,0.0008,0.008,0.24,0.0,0.0,1,1,0.5
920,HUANCAVELICA,TAYACAJA,COLCABAMBA,12947,68,8,0.7352941176470589,0.3048780487804878,0.2696871628910464,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.025,5.9999999999999995e-05,0.0,0.02,3,1,0.6
921,HUANCAVELICA,TAYACAJA,COLCABAMBA,12947,80,10,0.9202453987730062,0.9486166007905138,0.9090909090909092,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.06,0.00011999999999999999,0.0,0.02,2,1,0.8
922,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,14,1,1.0,1.0,0.5156411137848058,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.0306,0.12,0.0,0.02,2,1,0.4
923,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,21,2,1.0,1.0,0.8297378028542981,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.018,0.096,0.0,0.02,2,2,0.75
924,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,50,4,1.0,1.0,0.6666666666666666,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.0162,0.396,0.0,0.02,3,1,0.5
925,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,63,5,0.5170940170940171,0.2360172095881992,0.3333333333333333,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.121,1.2666666666666664,0.0,0.02,2,2,2.3
926,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,64,6,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.065,0.00016666666666666666,0.0,0.02,2,1,1.5
927,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,67,7,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.004,8e-05,0.0,0.02,2,1,0.61
928,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,14,1,0.9977890992982792,0.991617538688283,0.9711516270482344,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.2076,0.6392585551330798,0.0,0.02,2,1,3.0
929,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,20,2,0.9739130434782608,0.9227600411946448,0.6355932203389831,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.112,1.9866666666666668,0.0,0.02,2,1,1.3
930,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,24,3,0.9090909090909092,0.7368421052631579,0.4,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.01,0.85,0.0,0.02,2,1,0.7
931,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,46,5,0.966183574879227,0.9195402298850576,0.7674418604651163,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.08,0.7818181818181819,0.0,0.02,2,1,0.4
932,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,60,6,0.946808510638298,0.8894601542416453,0.713302752293578,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.178,1.0289389067524117,0.0,0.02,1,1,1.6
933,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,61,7,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.04,4.76,0.0,0.02,2,1,1.104
934,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,67,8,0.6067415730337079,0.6029850746268657,0.5320104829651815,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.054,0.41871921182266003,0.0,0.02,2,1,2.7
935,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,75,9,0.936088623775032,0.8604001861330851,0.9435155896972436,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.2197,0.6082375478927202,0.0,0.02,2,1,4.2
936,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,86,10,0.8710801393728222,0.7692307692307693,0.5,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.05,0.585,0.0,0.02,2,1,0.6
937,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,94,11,0.6356275303643725,0.4118878191712013,0.536097212294496,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.314,0.6666666666666667,0.0,0.02,2,1,1.25
938,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,102,12,0.64,0.6032482598607889,0.5617879053461876,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.016,0.7800312012480499,0.0,0.02,2,1,3.2
939,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,112,13,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.045,0.2841061377646744,0.0,0.02,2,1,2.1
940,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,114,14,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.11,0.4336882865440464,0.0,0.02,2,1,4.775
941,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,5,1,0.4836193447737909,0.3552214098496344,0.4186435947530003,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.062,0.3133333333333333,0.0,0.02,2,1,1.65
942,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,18,3,0.9489603024574668,0.8051948051948052,0.7667910447761194,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.0502,0.2877128953771289,0.0,0.02,2,1,1.8
943,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,32,4,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.064,0.368421052631579,0.0,0.02,2,1,1.2
944,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,44,5,0.74,0.3867638129933212,0.2001323188885213,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.0185,0.39669421487603307,0.0,0.02,2,1,1.34
945,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,67,7,0.9893992932862192,0.8777429467084642,0.37775061124694376,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.028,0.4530744336569579,0.0,0.02,2,1,0.3
946,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,72,8,0.6492411467116358,0.5968992248062015,0.6172839506172839,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.0385,0.413,0.0,0.02,2,1,1.2
947,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,84,9,0.2553191489361702,0.25870845393751873,0.3765060240963855,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.072,0.36,0.0,0.02,2,1,0.72
948,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,108,11,0.7300163132137031,0.5762255762255762,0.5465454545454546,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.0895,0.3559547571523619,0.0,0.02,2,1,2.08
949,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,111,12,0.8250863060989643,0.7901943462897526,0.6500607533414339,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.0717,0.4112149532710279,0.0,0.02,2,1,1.1252109704641349
950,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,126,13,0.9541284403669724,0.928735632183908,0.7919725893294174,0.8300000000000001,0.4,0.602,1,1,0,0,0.26055,0.13,0.8034610630407911,0.0,0.02,1,1,1.5
951,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,132,14,0.9192825112107624,0.8717948717948718,0.5786375105130361,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.205,0.8684593023255813,0.0,0.02,2,1,1.9
952,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12982,53,6,1.0,1.0,1.0,0.727,0.303,0.602,0,1,0,0,0.02236,0.0048,0.00015,0.0,0.0,2,1,0.5
953,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12982,69,7,0.4939271255060729,0.3893129770992366,0.1973684210526316,0.727,0.303,0.602,0,0,0,0,0.02236,0.0976,1.3866666666666665,0.0,0.0,2,1,0.7
954,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12982,110,10,0.78,0.4365671641791045,0.13333333333333333,0.727,0.303,0.602,0,0,0,0,0.02236,0.0312,0.752,0.0,0.0,1,1,0.3
955,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12982,126,11,1.0,1.0,1.0,0.727,0.303,0.602,0,0,0,0,0.02236,0.04,0.463871543264942,0.0,0.0,2,1,0.3125
956,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12983,34,4,0.1637905820415326,0.08101851851851853,0.16260162601626016,0.727,0.303,0.602,0,0,0,0,0.02236,0.0028,1.05,0.0,0.0,1,2,0.5
957,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12983,74,8,1.0,1.0,1.0,0.727,0.303,0.602,0,0,0,0,0.02236,0.0225,0.45,0.0,0.0,2,1,0.3502222222222222
958,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12983,90,11,0.7417218543046358,0.2984676882078614,0.2195629552549428,0.727,0.303,0.602,0,0,0,0,0.02236,0.0112,0.3151658767772512,0.0,0.0,2,2,0.4
959,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12983,117,14,0.8181818181818182,0.38028169014084506,0.3585090730750368,0.727,0.303,0.602,0,0,0,0,0.02236,0.0135,0.16621067031463752,0.0,0.0,2,2,0.3
960,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,12936,149,10,0.4329896907216495,0.17301750772399588,0.054495912806539516,1.1,0.8779999999999999,0.602,0,0,0,0,0.0042,0.042,1.5,0.0,0.0,1,2,1.0
961,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,36,5,0.5235602094240838,0.14457831325301204,0.4950495049504951,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.04,0.24,0.0,0.0,2,1,0.3
962,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,38,6,0.6288302691180389,0.3982002249718785,0.4270849510793601,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.236,0.4909090909090909,0.0,0.0,2,1,0.3
963,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,60,8,0.3157894736842105,0.1523809523809524,0.125,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.006,0.2,1.0,0.0,2,1,0.8
964,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,69,9,0.38461538461538464,0.38461538461538464,0.4,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.01,0.14,0.0,0.0,2,1,2.0
965,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,74,10,1.0,1.0,0.3225806451612903,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.006,0.19,0.0,0.0,1,1,0.3
966,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,80,12,0.3191489361702128,0.10112359550561796,0.3926701570680629,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.015,0.26666666666666666,0.0,0.0,2,1,0.6
967,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12992,71,13,0.2590673575129533,0.07648183556405354,0.15384615384615385,0.6900000000000001,0.29300000000000004,0.602,1,0,0,0,0.0336,0.01,0.34,0.0,0.0,2,1,0.4
968,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12992,77,14,0.19696969696969696,0.040390590324012425,0.11013215859030837,0.6900000000000001,0.29300000000000004,0.602,1,0,0,0,0.0336,0.013,0.34,0.0,0.0,2,1,0.35
969,HUANCAVELICA,TAYACAJA,PAMPAS,13049,84,8,0.15463917525773194,0.10909090909090907,0.125,0.725,0.302,0.602,0,0,0,0,0.007,0.03,2.0,0.0,0.0,2,1,0.6
970,HUANCAVELICA,TAYACAJA,PAMPAS,13049,123,13,0.7312614259597806,0.4928536224741252,0.16666666666666666,0.725,0.302,0.602,0,0,0,0,0.007,0.04,1.2,0.0,0.0,1,2,0.5
971,HUANCAVELICA,TAYACAJA,PAZOS,13012,16,3,1.0,1.0,1.0,0.673,0.27799999999999997,0.602,1,1,1,1,0.0044,0.04,0.0001,0.0,0.0,1,1,0.4
972,HUANCAVELICA,TAYACAJA,PAZOS,13012,74,10,0.7692307692307693,0.7142857142857143,0.29411764705882354,0.673,0.27799999999999997,0.602,1,1,1,1,0.0044,0.004,0.384,0.0,0.0,1,1,0.375
973,HUANCAVELICA,TAYACAJA,SALCAHUASI,12924,79,10,0.4132231404958678,0.16366612111292966,0.11904761904761905,1.22,0.75,0.602,0,0,0,0,0.0002,0.002,0.8,0.0,0.0,1,1,0.5
974,HUANUCO,AMBO,AMBO,10354,24,2,0.6666666666666666,0.5263157894736842,0.14285714285714285,0.768,0.068,0.82,1,0,1,0,0.0041,0.016,0.24,0.0,0.1,1,1,1.0
975,HUANUCO,AMBO,AMBO,10354,83,8,0.5714285714285714,0.5714285714285714,0.4838709677419354,0.768,0.068,0.82,1,0,0,0,0.0041,0.02,0.13333333333333333,0.0,0.1,2,1,1.0
976,HUANUCO,AMBO,AMBO,10354,139,13,0.9090909090909092,1.0,0.08368200836820085,0.768,0.068,0.82,0,0,0,0,0.0041,0.005,0.14,0.0,0.1,1,1,0.5
977,HUANUCO,AMBO,HUACAR,10366,8,1,0.2535211267605634,0.06450688073394495,0.14285714285714285,0.787,0.09,0.82,0,0,0,0,0.01427,0.0045,0.48,0.0,0.0,1,2,0.5
978,HUANUCO,AMBO,HUACAR,10366,19,2,0.46296296296296297,0.2484472049689441,0.2,0.787,0.09,0.82,0,0,0,0,0.01427,0.005,0.12,0.0,0.0,1,2,0.8
979,HUANUCO,AMBO,HUACAR,10366,28,3,0.30795551753635586,0.14906832298136646,0.14285714285714285,0.787,0.09,0.82,0,0,0,0,0.01427,0.0072,0.72,0.0,0.0,1,2,0.8333333333333334
980,HUANUCO,AMBO,HUACAR,10366,72,7,0.4672897196261682,0.10416666666666667,0.05882352941176471,0.787,0.09,0.82,1,0,0,0,0.01427,0.005,0.4,0.0,0.0,1,2,0.3
981,HUANUCO,AMBO,HUACAR,10368,19,3,0.4918032786885246,0.13385826771653542,0.42857142857142855,0.787,0.09,0.82,1,1,0,0,0.01427,0.03,0.22666666666666666,0.0,0.0,1,1,0.7
982,HUANUCO,AMBO,HUACAR,10368,86,9,0.625,0.5,0.5,0.787,0.09,0.82,1,0,0,0,0.01427,0.005,0.15,0.0,0.0,1,1,0.36
983,HUANUCO,AMBO,SAN FRANCISCO,10382,45,7,0.8859470468431772,0.8717948717948718,0.2590290112492599,0.762,0.193,0.82,1,0,0,0,0.0099,0.087,0.4114285714285715,0.0,0.0,1,1,1.1666666666666667
984,HUANUCO,AMBO,SAN FRANCISCO,10382,65,10,1.0,1.0,0.5,0.762,0.193,0.82,0,0,0,0,0.0099,0.012,0.24,0.0,0.0,1,1,0.4
985,HUANUCO,AMBO,SAN RAFAEL,10397,8,1,0.6724572709442421,0.30557677616501144,0.4,0.722,0.142,0.82,0,0,0,0,0.0147,0.024,0.138,0.0,0.04,3,1,0.3333333333333333
986,HUANUCO,AMBO,SAN RAFAEL,10397,25,2,1.0,1.0,0.4444444444444445,0.722,0.142,0.82,0,0,0,0,0.0147,0.003,0.06,0.0,0.04,1,2,0.35
987,HUANUCO,AMBO,SAN RAFAEL,10397,41,3,0.8540925266903915,0.5504587155963303,0.7062146892655367,0.722,0.142,0.82,0,0,0,0,0.0147,0.012,0.2,0.0,0.04,1,2,0.5
988,HUANUCO,AMBO,SAN RAFAEL,10397,54,4,0.7619047619047619,0.5161290322580645,0.25,0.722,0.142,0.82,0,0,0,0,0.0147,0.024,0.6,0.0,0.04,1,2,0.3333333333333333
989,HUANUCO,AMBO,SAN RAFAEL,10397,69,6,0.9859154929577464,0.9083969465648856,0.75,0.722,0.142,0.82,1,0,0,0,0.0147,0.042,0.324,0.0,0.04,3,2,0.85
990,HUANUCO,AMBO,SAN RAFAEL,10397,125,11,0.5504587155963303,0.15135135135135136,0.25,0.722,0.142,0.82,0,0,0,0,0.0147,0.012,1.104,0.0,0.04,2,2,0.35
991,HUANUCO,AMBO,SAN RAFAEL,10397,171,14,0.8571428571428571,0.4,0.5,0.722,0.142,0.82,0,0,0,0,0.0147,0.03,0.852,0.0,0.04,1,2,0.3333333333333333
992,HUANUCO,AMBO,TOMAY KICHWA,10343,13,1,0.9028268551236748,0.840153452685422,0.501002004008016,0.8800000000000001,0.137,0.82,1,0,0,0,0.02071,0.0511,2.24,0.0,0.0,3,2,1.2857142857142858
993,HUANUCO,AMBO,TOMAY KICHWA,10343,37,3,0.4273504273504273,0.26680896478121663,0.2222222222222222,0.8800000000000001,0.137,0.82,1,0,0,0,0.02071,0.075,1.2,0.0,0.0,3,2,0.6666666666666666
994,HUANUCO,AMBO,TOMAY KICHWA,10343,50,4,0.6122448979591837,0.44742729306487694,0.3333333333333333,0.8800000000000001,0.137,0.82,0,0,0,0,0.02071,0.03,1.44,0.0,0.0,3,2,1.0
995,HUANUCO,AMBO,TOMAY KICHWA,10343,62,5,0.5333333333333333,0.3448275862068966,0.3333333333333333,0.8800000000000001,0.137,0.82,0,0,0,0,0.02071,0.012,1.056,0.0,0.0,3,1,1.0
996,HUANUCO,AMBO,TOMAY KICHWA,10343,85,7,0.3829787234042553,0.24489795918367346,0.2857142857142857,0.8800000000000001,0.137,0.82,0,0,0,0,0.02071,0.018,0.888,0.0,0.0,3,2,1.0
997,HUANUCO,AMBO,TOMAY KICHWA,10343,107,8,0.8595988538681948,0.7812288993923024,0.4980079681274901,0.8800000000000001,0.137,0.82,1,0,0,0,0.02071,0.009,1.44,0.0,0.0,1,2,1.2855555555555556
998,HUANUCO,DOS DE MAYO,CHUQUIS,10193,93,11,0.28213166144200624,0.4534005037783375,0.16025641025641027,0.8800000000000001,0.355,0.82,0,0,0,0,0.00036,0.0036,4.320000000000001e-05,0.0,0.0,1,1,1.0
999,HUANUCO,DOS DE MAYO,PACHAS,10177,26,3,1.0,1.0,0.5,0.9470000000000001,0.52,0.82,0,0,0,0,0.00263,0.02,0.36,0.0,0.0,1,2,0.5
1000,HUANUCO,DOS DE MAYO,PACHAS,10177,215,12,0.7894736842105263,0.42857142857142855,0.3333333333333333,0.9470000000000001,0.52,0.82,0,0,0,0,0.00263,0.0015,0.2,0.0,0.0,1,1,1.0
1001,HUANUCO,DOS DE MAYO,PACHAS,10178,149,8,0.7729468599033816,0.5925925925925926,0.30716723549488056,0.9470000000000001,0.52,0.82,0,0,0,0,0.00263,0.0048,0.0001,0.0,0.0,1,1,1.0
1002,HUANUCO,DOS DE MAYO,RIPAN,10220,43,8,0.6,0.4666666666666667,0.3478260869565218,0.825,0.458,0.82,1,0,0,0,0.00021,0.0021,0.56,0.0,0.07,1,2,1.0
1003,HUANUCO,DOS DE MAYO,SILLAPATA,10210,55,6,0.5109489051094891,0.4929577464788733,0.4,0.8320000000000001,0.477,0.82,0,0,0,0,0.007,0.07,1.05,0.0,0.0,3,2,1.0
1004,HUANUCO,HUAMALIES,JACAS GRANDE,9677,57,9,1.0,1.0,1.0,0.905,0.413,0.82,0,0,0,0,0.0048,0.048,0.8,0.0,0.0,1,1,0.4
1005,HUANUCO,HUAMALIES,LLATA,9727,9,1,0.5555555555555556,0.3442622950819672,0.2,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.01,0.8,0.0,0.12,1,1,0.42
1006,HUANUCO,HUAMALIES,LLATA,9727,23,3,0.29411764705882354,0.4615384615384616,0.5263157894736842,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.03,1.0,0.0,0.12,1,1,0.6
1007,HUANUCO,HUAMALIES,LLATA,9727,25,4,0.5853658536585366,0.4137931034482759,0.5,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.024,1.2,0.0,0.12,1,1,0.5
1008,HUANUCO,HUAMALIES,LLATA,9727,33,5,1.0,1.0,0.5,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.0112,0.000128,0.0,0.12,1,1,0.5
1009,HUANUCO,HUAMALIES,LLATA,9727,36,6,0.7157894736842105,0.6213991769547325,0.4615384615384616,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.0544,0.4,0.0,0.12,2,1,1.125
1010,HUANUCO,HUAMALIES,LLATA,9727,60,10,0.35897435897435903,0.21875,0.14089347079037806,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.0056,0.8585365853658535,0.0,0.12,1,1,0.5
1011,HUANUCO,HUAMALIES,LLATA,9728,45,6,1.0,1.0,0.3846153846153846,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.004,0.896,0.0,0.12,1,2,0.5
1012,HUANUCO,HUAMALIES,LLATA,9728,58,8,0.9049671127239736,0.8867084766336233,0.8447204968944099,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.399,1.323529411764706,0.0,0.12,2,1,2.025
1013,HUANUCO,HUAMALIES,LLATA,9728,81,12,0.5454545454545454,0.4186046511627907,0.2,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.0144,1.28,0.0,0.12,1,1,0.6
1014,HUANUCO,HUAMALIES,LLATA,9729,69,5,0.927710843373494,0.8105263157894737,0.5882352941176471,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.0154,0.1645,0.0,0.12,1,2,0.8
1015,HUANUCO,HUAMALIES,LLATA,9729,87,6,1.0,1.0,0.3448275862068966,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.009,0.24,0.0,0.12,1,2,1.0
1016,HUANUCO,HUAMALIES,LLATA,9729,105,7,0.908641975308642,0.8803827751196173,0.3333333333333333,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.0184,0.76,0.0,0.12,1,1,0.8
1017,HUANUCO,HUAMALIES,LLATA,9729,124,9,1.0,1.0,0.4,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.007,0.203,0.0,0.12,1,2,0.7142857142857143
1018,HUANUCO,HUAMALIES,LLATA,9729,125,10,0.5939613925094869,0.5189189189189191,0.2325581395348837,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.018,0.25,0.0,0.12,1,2,0.8
1019,HUANUCO,HUAMALIES,LLATA,9729,162,13,0.4444444444444444,0.35897435897435903,0.3333333333333333,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.016,0.72,0.0,0.12,2,1,0.7
1020,HUANUCO,HUAMALIES,LLATA,9729,167,14,0.7272727272727273,0.7619047619047619,0.25,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.008,0.768,0.0,0.12,1,2,0.5
1021,HUANUCO,HUAMALIES,LLATA,9731,43,4,0.9968847352024922,0.975609756097561,0.8278145695364238,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.008,1.056,0.0,0.12,1,1,0.5
1022,HUANUCO,HUAMALIES,LLATA,9731,81,8,0.8565310492505354,0.3205128205128205,0.4290617848970252,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.008,1.0666666666666667,0.0,0.12,1,1,0.375
1023,HUANUCO,HUAMALIES,LLATA,9731,95,10,0.5294117647058824,0.5294117647058824,0.41597337770382703,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.036,1.28,0.0,0.12,1,1,0.5
1024,HUANUCO,HUAMALIES,LLATA,9737,4,1,1.0,1.0,0.6666666666666666,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.0042,0.21,0.0,0.12,1,2,0.7142857142857143
1025,HUANUCO,HUAMALIES,LLATA,9737,25,2,1.0,1.0,1.0,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.007,0.7,0.0,0.12,2,1,0.5
1026,HUANUCO,HUAMALIES,LLATA,9737,65,6,1.0,1.0,0.5,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.028,0.84,0.0,0.12,1,2,0.42857142857142855
1027,HUANUCO,HUAMALIES,LLATA,9737,90,7,0.9459459459459459,0.78125,0.6666666666666666,0.877,0.43200000000000005,0.82,0,0,0,0,0.08241,0.0175,0.315,0.0,0.12,2,1,0.5714285714285714
1028,HUANUCO,HUAMALIES,LLATA,9737,95,9,0.4444444444444444,0.35897435897435903,0.5,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.056,1.015,0.0,0.12,2,1,0.5
1029,HUANUCO,HUAMALIES,LLATA,9739,109,12,1.0,1.0,0.5,0.877,0.43200000000000005,0.82,1,0,0,0,0.08241,0.015,2.4064171122994646,0.0,0.12,1,1,0.9
1030,HUANUCO,HUAMALIES,SINGA,9692,36,8,1.0,1.0,0.4166666666666667,1.09,0.613,0.82,0,0,0,0,0.00084,0.006,0.276,0.0,0.0,1,2,0.5
1031,HUANUCO,HUAMALIES,SINGA,9693,19,4,0.97165991902834,0.7741935483870968,0.4960317460317461,1.09,0.613,0.82,0,0,0,0,0.00084,0.0024,1.28,0.0,0.0,1,2,0.5
1032,HUANUCO,HUANUCO,AMARILIS,10122,3,1,0.2132701421800948,0.14516129032258066,0.13986013986013987,0.843,0.02,0.82,0,0,0,0,0.01432,0.0225,1.3125,0.0,1.44,1,1,1.0
1033,HUANUCO,HUANUCO,AMARILIS,10122,54,5,0.9982174688057042,0.9986282578875172,0.9970089730807578,0.843,0.02,0.82,0,0,0,0,0.01432,0.0056,0.000147,0.0,1.44,1,1,1.3
