,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,marketChannelDirectedness,farmGatePricePerKg
1271,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19096,40,5,0.99009900990099,0.9917355371900828,0.9763313609467456,1.5699999999999998,0.0,1.63,1,1,1,1,0.03535,0.03,1.3636363636363635,0.0,1.23,1,2,1.6
1272,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19098,52,4,0.2060221870047544,0.15081206496519722,1.0,1.5699999999999998,0.0,1.63,1,0,0,0,0.03535,0.0065,1.5,0.0,1.23,1,3,1.5
1273,MOQUEGUA,MARISCAL NIETO,SAMEGUA,19093,43,4,0.4761904761904762,0.4114285714285714,1.0,1.58,0.018000000000000002,1.63,1,1,1,1,0.0032,0.004,1.25,0.0,0.03,1,4,1.8
1274,MOQUEGUA,MARISCAL NIETO,SAMEGUA,19094,42,5,0.9523809523809524,0.8205128205128205,1.0,1.58,0.018000000000000002,1.63,1,0,0,0,0.0032,0.027999999999999997,0.0002,0.0,0.03,1,3,0.8
1275,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19050,3,1,0.7056145675265554,0.6558533145275035,0.44964028776978415,1.87,0.268,1.63,1,0,0,0,0.00293,0.0093,0.41600000000000004,0.0,0.0,1,3,2.0
1276,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19050,72,10,1.0,1.0,0.998003992015968,1.87,0.268,1.63,1,0,0,0,0.00293,0.0048,0.06,0.0,0.0,1,3,2.0
1277,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19051,22,4,0.7692307692307693,0.3333333333333333,1.0,1.87,0.268,1.63,1,1,1,1,0.00293,0.002,0.3225806451612903,0.0,0.0,1,4,1.5
1278,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19054,71,7,0.30303030303030304,0.30303030303030304,0.3238341968911917,1.87,0.268,1.63,1,0,0,0,0.00293,0.002,0.24,0.0,0.0,1,2,2.0
1279,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19057,91,9,1.0,1.0,0.3846153846153846,1.87,0.268,1.63,0,0,0,0,0.00293,0.0012,0.114,0.0,0.0,1,3,1.5
1280,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19057,116,11,0.9302325581395348,0.8333333333333334,0.2727272727272727,1.87,0.268,1.63,1,1,1,1,0.00293,0.004,0.4,0.0,0.0,1,3,1.5
1281,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,19058,85,13,1.0,1.0,1.0,1.87,0.268,1.63,1,1,0,0,0.00293,0.006,0.3,0.0,0.0,1,3,1.0
1282,MOQUEGUA,MARISCAL NIETO,TORATA,19085,81,7,0.04030710172744722,0.15895710681244746,0.7692307692307693,1.7100000000000002,0.122,1.63,0,0,0,0,0.009465000000000001,0.0105,1.4,0.0,0.0,1,2,0.9
1283,MOQUEGUA,MARISCAL NIETO,TORATA,19085,170,13,1.0,1.0,0.5,1.7100000000000002,0.122,1.63,0,0,0,0,0.009465000000000001,0.0048,1.170731707317073,0.0,0.0,1,2,1.0
1284,MOQUEGUA,MARISCAL NIETO,TORATA,19086,47,9,0.057815845824411134,0.18947368421052632,1.0,1.7100000000000002,0.122,1.63,0,0,0,0,0.009465000000000001,0.0027,0.00013000000000000002,0.0,0.0,1,3,1.3333333333333333
1285,MOQUEGUA,MARISCAL NIETO,TORATA,19086,63,11,0.008547008547008548,0.00906344410876133,1.0,1.7100000000000002,0.122,1.63,0,0,0,0,0.009465000000000001,0.001,1.5,0.0,0.0,2,3,1.5
1286,MOQUEGUA,MARISCAL NIETO,TORATA,19087,274,10,0.22983682983682985,1.0,0.625,1.7100000000000002,0.122,1.63,1,1,1,1,0.009465000000000001,0.02465,0.51,0.0,0.0,1,2,1.0
1287,MOQUEGUA,MARISCAL NIETO,TORATA,19088,178,14,1.0,1.0,0.8214285714285714,1.7100000000000002,0.122,1.63,0,0,0,0,0.009465000000000001,0.0295,0.0001673913043478261,0.0,0.0,2,3,1.2
1288,MOQUEGUA,MARISCAL NIETO,TORATA,19090,37,3,0.1139240506329114,0.6585365853658537,0.8333333333333334,1.7100000000000002,0.122,1.63,0,0,0,0,0.009465000000000001,0.018000000000000002,0.4,0.0,0.0,1,4,1.2
1289,MOQUEGUA,MARISCAL NIETO,TORATA,19090,208,9,0.6363636363636364,0.5932203389830508,0.75,1.7100000000000002,0.122,1.63,1,1,1,1,0.009465000000000001,0.0035,4.444444444444444e-05,0.0,0.0,1,3,1.0
1290,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,10630,32,4,0.8670520231213873,0.7894736842105263,0.14084507042253522,0.7769999999999999,0.245,0.615,1,0,0,0,0.00042,0.003,1.2,0.0,0.0,1,3,1.0
1291,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,10630,89,9,1.0,1.0,0.1111111111111111,0.7769999999999999,0.245,0.615,1,0,0,0,0.00042,0.0012,1.2,0.0,0.0,1,3,1.0
1292,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,10628,58,8,0.6666666666666666,0.5,0.16666666666666666,0.7020000000000001,0.11,0.615,1,1,0,0,0.000383,0.00022999999999999998,1.15,0.0,0.0,1,2,1.0434782608695652
1293,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,10628,73,10,0.8571428571428571,0.8,0.5,0.7020000000000001,0.11,0.615,0,0,0,0,0.000383,0.0036,0.72,0.0,0.0,1,3,0.6666666666666666
1294,PASCO,DANIEL ALCIDES CARRION,PAUCAR,10612,34,5,0.6965944272445821,0.6798866855524079,0.15151515151515152,0.795,0.225,0.615,1,0,0,0,0.002316,0.009000000000000001,0.000126,0.0,0.0,1,4,0.8
1295,PASCO,DANIEL ALCIDES CARRION,PAUCAR,10612,94,12,0.8743169398907104,0.631578947368421,0.1935483870967742,0.795,0.225,0.615,1,0,0,0,0.002316,0.0048,0.0001,0.0,0.0,1,3,0.75
1296,PASCO,DANIEL ALCIDES CARRION,PAUCAR,10614,41,6,0.33407572383073497,0.14705882352941174,0.054945054945054944,0.795,0.225,0.615,1,0,0,0,0.002316,0.003,0.96,0.0,0.0,1,3,1.0
1297,PASCO,DANIEL ALCIDES CARRION,PAUCAR,10614,87,11,1.0,1.0,1.0,0.795,0.225,0.615,1,0,0,0,0.002316,0.0013599999999999999,1.088,0.0,0.0,1,3,0.8823529411764706
1298,PASCO,DANIEL ALCIDES CARRION,PAUCAR,10614,100,13,0.10753844499408538,0.11627906976744184,0.375,0.795,0.225,0.615,1,0,0,0,0.002316,0.005,1.0,0.0,0.0,1,3,1.0
1299,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10604,54,5,0.301129234629862,0.16563146997929604,0.2203093812375249,0.77,0.322,0.615,1,0,1,0,0.014159999999999999,0.012,9.852774631936579e-05,0.0,0.0,1,1,0.6666666666666666
1300,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10604,121,11,0.6041666666666666,0.4566929133858268,0.5806451612903226,0.77,0.322,0.615,1,0,1,0,0.014159999999999999,0.0348,0.00010222222222222222,1.0,0.0,1,1,0.8
1301,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10604,127,12,1.0,1.0,1.0,0.77,0.322,0.615,1,0,0,0,0.014159999999999999,0.0156,8.727272727272727e-05,0.0,0.0,1,1,2.083333333333333
1302,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10604,136,13,0.5294117647058824,0.4576271186440678,1.0,0.77,0.322,0.615,1,0,1,0,0.014159999999999999,0.0054,7.2e-05,0.0,0.0,1,3,0.75
1303,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10605,4,1,1.0,1.0,1.0,0.77,0.322,0.615,1,1,1,1,0.014159999999999999,0.006,1.1,0.0,0.0,1,4,1.1666666666666667
1304,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10605,11,2,0.5,0.4,0.4166666666666667,0.77,0.322,0.615,1,0,0,0,0.014159999999999999,0.012,1.08,0.0,0.0,1,4,0.8333333333333334
1305,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10605,19,3,0.875,0.8235294117647058,0.7777777777777778,0.77,0.322,0.615,1,0,0,0,0.014159999999999999,0.042,1.1142857142857143,0.0,0.0,1,4,0.8333333333333334
1306,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10605,58,6,0.2857142857142857,0.21052631578947367,0.3333333333333333,0.77,0.322,0.615,1,0,0,0,0.014159999999999999,0.0024,0.96,0.0,0.0,1,4,0.8333333333333334
1307,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,10605,108,11,1.0,1.0,1.0,0.77,0.322,0.615,1,1,1,1,0.014159999999999999,0.009000000000000001,0.96,0.0,0.0,1,4,0.8333333333333334
1308,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10615,9,1,0.16666666666666666,0.07692307692307693,0.5,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0024,0.000112,0.0,0.0,1,2,0.5
1309,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10615,27,3,0.9484265734265734,0.9198813056379822,0.4024144869215292,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0217,9.8e-05,0.0,0.0,1,4,1.0
1310,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10615,69,7,1.0,1.0,0.4878048780487805,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.012,0.00015,0.0,0.0,1,2,1.0
1311,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10615,113,13,1.0,1.0,0.7142857142857143,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0042,0.000104,0.0,0.0,1,2,1.2
1312,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10615,123,14,1.0,1.0,0.6165228113440198,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0042,9e-05,0.0,0.0,1,2,0.8
1313,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10619,14,2,1.0,1.0,1.0,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0105,0.7,0.0,0.0,1,3,1.0
1314,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10619,45,8,0.3692307692307693,0.3880597014925373,0.2413793103448276,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.012,1.0571428571428572,0.0,0.0,1,3,2.5
1315,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10620,51,4,1.0,1.0,0.6666666666666666,0.7230000000000001,0.128,0.615,1,1,0,0,0.01769,0.0035,0.000105,0.0,0.0,1,3,0.8
1316,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10620,100,8,0.6077519379844961,0.5378151260504201,0.5921052631578947,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0196,0.00013155555555555558,0.0,0.0,1,3,1.5
1317,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10620,145,11,1.0,1.0,1.0,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0021,0.00011666666666666668,0.0,0.0,1,3,0.5
1318,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10620,151,12,0.39226519337016574,0.23329682365826945,0.3,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.01775,0.0002333333333333333,0.0,0.0,1,3,0.6
1319,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10620,161,13,0.9767441860465116,1.0,0.3225806451612903,0.7230000000000001,0.128,0.615,1,1,0,0,0.01769,0.0252,0.0001536,1.0,0.0,1,3,1.3333333333333333
1320,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10626,7,3,1.0,1.0,1.0,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.00325,0.00013374485596707818,0.0,0.0,1,3,0.5015384615384615
1321,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10626,34,5,0.2352941176470588,0.152046783625731,0.2857142857142857,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0052,9.75e-05,0.0,0.0,1,3,0.6
1322,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10626,72,8,0.5,0.4,0.4615384615384616,0.7230000000000001,0.128,0.615,1,1,0,0,0.01769,0.0075,0.00015,1.0,0.0,1,3,0.6666666666666666
1323,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,10626,126,13,0.8269230769230769,0.7926267281105991,0.7468354430379747,0.7230000000000001,0.128,0.615,1,0,0,0,0.01769,0.0258,0.00017694915254237291,1.0,0.0,1,3,0.8
1324,PASCO,DANIEL ALCIDES CARRION,TAPUC,10608,45,3,0.26265389876880985,0.1430274135876043,0.09090909090909093,0.782,0.22699999999999998,0.615,1,0,0,0,0.0010199999999999999,0.0024,1.2,0.0,0.0,1,3,1.0
1325,PASCO,DANIEL ALCIDES CARRION,TAPUC,10608,132,7,0.3504830375196585,0.2965779467680608,0.24390243902439024,0.782,0.22699999999999998,0.615,1,0,0,0,0.0010199999999999999,0.0078,1.08,0.0,0.0,1,3,1.0
1326,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10638,49,7,1.0,1.0,1.0,0.73,0.28,0.615,1,0,0,0,0.00355,0.003,1.2,0.0,0.01,1,3,1.0
1327,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10642,36,4,1.0,1.0,1.0,0.73,0.28,0.615,0,0,0,0,0.00355,0.0024,0.96,0.0,0.01,1,1,0.75
1328,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10642,39,5,1.0,1.0,0.21052631578947367,0.73,0.28,0.615,0,0,0,0,0.00355,0.003,1.2,0.0,0.01,1,2,0.6666666666666666
1329,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10642,56,6,0.14962593516209474,0.10062893081761007,0.2631578947368421,0.73,0.28,0.615,0,0,0,0,0.00355,0.0024,0.96,0.0,0.01,1,2,0.6666666666666666
1330,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10642,72,8,1.0,1.0,1.0,0.73,0.28,0.615,0,0,0,0,0.00355,0.006,0.84,0.0,0.01,1,4,0.6666666666666666
1331,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10649,83,10,1.0,1.0,0.5,0.73,0.28,0.615,1,1,0,0,0.00355,0.0012,0.9,0.0,0.01,1,3,0.75
1332,PASCO,OXAPAMPA,HUANCABAMBA,10854,6,2,0.3632075471698113,0.150390625,0.3333333333333333,0.912,0.54,0.615,1,0,0,0,0.00179,0.0154,0.84,0.0,0.0,1,2,1.0
1333,PASCO,OXAPAMPA,HUANCABAMBA,10860,35,4,0.01592356687898089,0.010398613518197573,0.01234567901234568,0.912,0.54,0.615,1,0,0,0,0.00179,0.0025,1.6,0.0,0.0,3,2,1.2
1334,PASCO,PASCO,HUACHON,10672,11,2,0.3296703296703297,0.23506366307541626,0.2664890073284477,0.643,0.205,0.615,1,0,0,0,0.05184,0.018000000000000002,0.00012,0.0,0.02,2,3,0.6666666666666666
1335,PASCO,PASCO,HUACHON,10672,38,5,0.11049723756906077,0.05654687107313396,0.11764705882352942,0.643,0.205,0.615,1,0,0,0,0.05184,0.006,1.2,0.0,0.02,2,3,0.75
1336,PASCO,PASCO,HUACHON,10672,63,9,0.0602258469259724,0.02903225806451613,0.07692307692307693,0.643,0.205,0.615,1,0,0,0,0.05184,0.0024,1.2,0.0,0.02,1,4,0.75
1337,PASCO,PASCO,HUACHON,10672,68,10,0.08397480755773268,0.04,0.08695652173913045,0.643,0.205,0.615,1,0,0,0,0.05184,0.006,1.2,0.0,0.02,1,4,0.75
1338,PASCO,PASCO,HUACHON,10672,70,11,0.06580390436499232,0.03202846975088968,0.16666666666666669,0.643,0.205,0.615,1,0,0,0,0.05184,0.003,1.2,0.0,0.02,1,4,0.75
1339,PASCO,PASCO,HUACHON,10675,4,1,0.9230769230769232,0.8275862068965517,0.6,0.643,0.205,0.615,1,1,0,0,0.05184,0.015,0.0001333333333333333,0.0,0.02,3,2,0.8
1340,PASCO,PASCO,HUACHON,10675,43,4,0.75,0.625,0.5714285714285714,0.643,0.205,0.615,1,0,0,0,0.05184,0.012,0.00018,0.0,0.02,2,4,1.0
1341,PASCO,PASCO,HUACHON,10675,48,5,0.27710843373493976,0.1869918699186992,0.13043478260869565,0.643,0.205,0.615,1,0,0,0,0.05184,0.023,0.00016666666666666666,0.0,0.02,3,1,0.6
1342,PASCO,PASCO,HUACHON,10675,55,6,0.5,0.3478260869565217,0.3333333333333333,0.643,0.205,0.615,1,0,0,0,0.05184,0.012,0.00015,0.0,0.02,3,1,1.0
1343,PASCO,PASCO,HUACHON,10675,64,7,0.7567567567567568,0.6343042071197411,0.8333333333333334,0.643,0.205,0.615,1,1,0,0,0.05184,0.042,0.000168,0.0,0.02,3,3,0.9333333333333332
1344,PASCO,PASCO,HUACHON,10675,78,8,0.4934886908841673,0.2594594594594595,0.2857142857142857,0.643,0.205,0.615,1,1,0,0,0.05184,0.018000000000000002,0.00018,0.0,0.02,2,1,0.4
1345,PASCO,PASCO,HUACHON,10675,118,11,1.0,1.0,1.0,0.643,0.205,0.615,1,0,0,0,0.05184,0.0035,0.00019090909090909087,0.0,0.02,2,4,1.0
1346,PASCO,PASCO,HUACHON,10675,144,13,0.2456140350877193,0.13884297520661154,0.14285714285714285,0.643,0.205,0.615,1,0,0,0,0.05184,0.042,0.000168,0.0,0.02,3,1,0.6
1347,PASCO,PASCO,HUACHON,10678,14,1,0.5555555555555556,0.4128440366972477,0.5,0.643,0.205,0.615,1,0,0,0,0.05184,0.006,0.000192,0.0,0.02,3,2,0.75
1348,PASCO,PASCO,HUACHON,10678,29,3,0.6145833333333334,0.4728406055209261,0.5,0.643,0.205,0.615,1,0,0,0,0.05184,0.0354,0.000192,0.0,0.02,3,2,0.75
1349,PASCO,PASCO,HUACHON,10678,38,4,1.0,1.0,1.0,0.643,0.205,0.615,1,0,0,0,0.05184,0.0132,0.000192,0.0,0.02,3,4,0.75
1350,PASCO,PASCO,HUACHON,10678,58,6,0.5454545454545454,0.4029850746268657,0.5,0.643,0.205,0.615,1,0,0,0,0.05184,0.0144,0.000186,0.0,0.02,3,2,0.75
1351,PASCO,PASCO,HUACHON,10678,61,7,0.55,0.4074074074074074,0.5,0.643,0.205,0.615,1,0,0,0,0.05184,0.0066,0.000192,0.0,0.02,3,2,0.75
1352,PASCO,PASCO,HUACHON,10678,81,8,0.19230769230769232,0.13274336283185842,0.3333333333333333,0.643,0.205,0.615,1,0,0,0,0.05184,0.006,0.000192,0.0,0.02,3,2,0.75
1353,PASCO,PASCO,HUACHON,10678,89,9,0.5538867316286907,0.4723153023775331,0.4752851711026616,0.643,0.205,0.615,1,0,0,0,0.05184,0.0378,0.000192,0.0,0.02,3,2,1.5833333333333337
1354,PASCO,PASCO,HUACHON,10678,105,10,0.5795981452859351,0.4262036306235201,0.5971337579617835,0.643,0.205,0.615,1,0,0,0,0.05184,0.0075,0.00018,0.0,0.02,3,2,1.4166666666666663
1355,PASCO,PASCO,HUACHON,10678,116,11,1.0,1.0,1.0,0.643,0.205,0.615,1,0,0,0,0.05184,0.0276,0.000192,0.0,0.02,3,2,0.75
1356,PASCO,PASCO,HUACHON,10678,137,13,0.6363636363636364,0.5294117647058824,0.6,0.643,0.205,0.615,1,0,0,0,0.05184,0.021,0.000192,0.0,0.02,3,2,0.75
1357,PASCO,PASCO,HUACHON,10678,143,14,0.5527406725011516,0.4103967168262654,0.4975124378109453,0.643,0.205,0.615,1,0,0,0,0.05184,0.024,0.000192,0.0,0.02,3,2,0.75
1358,PASCO,PASCO,HUARIACA,10662,22,2,0.5901639344262295,0.4565217391304348,0.42857142857142855,0.67,0.14,0.615,1,0,0,0,0.01665,0.0072,8e-05,0.0,0.02,1,4,0.5833333333333334
1359,PASCO,PASCO,HUARIACA,10662,25,3,1.0,1.0,1.0,0.67,0.14,0.615,1,0,0,0,0.01665,0.0024,9.6e-05,0.0,0.02,1,3,0.5833333333333334
1360,PASCO,PASCO,HUARIACA,10662,29,4,0.096,0.06542056074766353,0.1948051948051948,0.67,0.14,0.615,1,0,0,0,0.01665,0.0012,8e-05,0.0,0.02,1,4,0.5833333333333334
1361,PASCO,PASCO,HUARIACA,10662,43,6,0.8878923766816144,0.8220640569395018,0.875,0.67,0.14,0.615,1,0,0,0,0.01665,0.0396,9e-05,0.0,0.02,1,3,0.5833333333333334
1362,PASCO,PASCO,HUARIACA,10662,57,9,0.9063444108761328,0.9078212290502792,0.6622516556291391,0.67,0.14,0.615,1,0,0,0,0.01665,0.003,0.000114,0.0,0.02,1,3,2.166666666666667
1363,PASCO,PASCO,HUARIACA,10662,77,12,0.8117249154453213,0.9971148297749568,0.7973951757591866,0.67,0.14,0.615,1,0,0,0,0.01665,0.0432,8.8e-05,0.0,0.02,1,4,0.4
1364,PASCO,PASCO,HUARIACA,10662,86,14,0.6829268292682927,0.3224568138195777,0.41413583655438985,0.67,0.14,0.615,1,0,0,0,0.01665,0.0084,9.6e-05,0.0,0.02,1,3,0.4
1365,PASCO,PASCO,HUARIACA,10663,92,10,0.6698564593301436,1.0,0.38461538461538464,0.67,0.14,0.615,1,0,0,0,0.01665,0.0021,5.04e-05,0.0,0.02,1,4,0.8
1366,PASCO,PASCO,NINACACA,10712,9,2,0.4117647058823529,0.25925925925925924,0.375,0.528,0.098,0.615,1,0,0,0,0.094115,0.0245,0.0002508333333333333,0.0,0.0,3,2,0.42857142857142855
1367,PASCO,PASCO,NINACACA,10712,23,4,0.4123711340206185,0.2597402597402597,0.375,0.528,0.098,0.615,1,0,0,0,0.094115,0.027999999999999997,0.0002333333333333333,0.0,0.0,3,2,0.42857142857142855
1368,PASCO,PASCO,NINACACA,10712,38,6,0.5145631067961165,0.3464052287581699,0.4871794871794872,0.528,0.098,0.615,0,0,0,0,0.094115,0.0371,0.00025789473684210534,0.0,0.0,3,2,0.42857142857142855
1369,PASCO,PASCO,NINACACA,10712,53,9,0.5794392523364486,0.4078947368421053,0.5294117647058824,0.528,0.098,0.615,0,0,0,0,0.094115,0.0434,0.0002333333333333333,0.0,0.0,3,2,0.42857142857142855
1370,PASCO,PASCO,NINACACA,10713,16,2,0.5,0.4666666666666667,0.5,0.528,0.098,0.615,1,0,0,0,0.094115,0.0006,9.6e-05,0.0,0.0,1,4,0.5833333333333334
1371,PASCO,PASCO,NINACACA,10713,33,4,0.5,0.4666666666666667,0.5,0.528,0.098,0.615,1,0,0,0,0.094115,0.0018,9.96e-05,0.0,0.0,1,4,0.5833333333333334
1372,PASCO,PASCO,NINACACA,10713,80,10,0.5357142857142857,0.4901960784313725,0.5,0.528,0.098,0.615,1,0,0,0,0.094115,0.009000000000000001,1.188,0.0,0.0,1,4,0.6666666666666666
1373,PASCO,PASCO,NINACACA,10713,82,11,0.6428571428571429,0.5744680851063829,0.6666666666666666,0.528,0.098,0.615,1,0,0,0,0.094115,0.0054,0.99,0.0,0.0,1,4,0.6
1374,PASCO,PASCO,PALLANCHACRA,10655,7,1,0.5555555555555556,0.43478260869565216,0.5,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.009000000000000001,9.6e-05,0.0,0.0,2,1,0.6666666666666666
1375,PASCO,PASCO,PALLANCHACRA,10655,15,2,0.8979591836734694,0.8684210526315791,0.7777777777777778,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0264,0.00010285714285714283,0.0,0.0,2,1,0.75
1376,PASCO,PASCO,PALLANCHACRA,10655,25,3,0.5735294117647058,0.4741379310344828,0.4950495049504951,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0078,9.2e-05,0.0,0.0,2,4,1.5
1377,PASCO,PASCO,PALLANCHACRA,10655,39,4,0.5611847233047544,0.4299065420560748,0.375,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0072,9.2e-05,0.0,0.0,2,4,1.25
1378,PASCO,PASCO,PALLANCHACRA,10655,66,7,0.6,0.5121951219512195,0.6,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0072,9.6e-05,0.0,0.0,2,2,0.5833333333333334
1379,PASCO,PASCO,PALLANCHACRA,10655,69,8,0.5744680851063829,0.44055944055944063,0.5,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0162,9.6e-05,0.0,0.0,2,2,0.5833333333333334
1380,PASCO,PASCO,PALLANCHACRA,10655,90,10,0.5714285714285714,0.4375,0.5,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0024,9.6e-05,0.0,0.0,2,4,0.5833333333333334
1381,PASCO,PASCO,PALLANCHACRA,10658,8,1,0.235653502072878,0.20361990950226244,0.2918287937743191,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0054,0.0001,0.0,0.0,1,4,0.5
1382,PASCO,PASCO,PALLANCHACRA,10658,9,2,0.3591549295774648,0.3625592417061612,0.2727242975531176,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0153,0.00017519999999999998,0.0,0.0,1,4,0.6
1383,PASCO,PASCO,PALLANCHACRA,10658,25,3,0.6428571428571429,0.6428571428571429,0.6644295302013423,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0054,0.00016,0.0,0.0,1,4,0.6
1384,PASCO,PASCO,PALLANCHACRA,10658,37,4,0.5052631578947369,0.3636363636363637,0.10869565217391304,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0012,0.0001032,0.0,0.0,1,4,0.6
1385,PASCO,PASCO,PALLANCHACRA,10658,64,7,0.4397905759162304,0.3554301833568406,0.3157894736842105,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0084,0.0001032,0.0,0.0,1,4,0.6
1386,PASCO,PASCO,PALLANCHACRA,10658,132,13,0.6342494714587738,0.375,0.125,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.003,0.00012,0.0,0.0,1,4,0.6
1387,PASCO,PASCO,PALLANCHACRA,10658,141,14,0.18838304552590268,0.0502092050209205,0.2697841726618705,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0006,3.2e-05,1.0,0.0,1,4,0.6
1388,PASCO,PASCO,PALLANCHACRA,10659,6,1,0.5833333333333334,0.4565217391304348,0.4673479561316052,0.7170000000000001,0.147,0.615,0,0,0,0,0.016380000000000002,0.0084,8.32e-05,0.0,0.0,1,2,0.6
1389,PASCO,PASCO,PALLANCHACRA,10659,19,2,1.0,1.0,1.0,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.006999999999999999,8.75e-05,0.0,0.0,1,1,0.4
1390,PASCO,PASCO,PALLANCHACRA,10659,44,5,0.16666666666666666,0.16666666666666666,0.13043478260869565,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0007,0.00011666666666666668,0.0,0.0,1,3,0.5
1391,PASCO,PASCO,PALLANCHACRA,10659,47,6,1.0,1.0,1.0,0.7170000000000001,0.147,0.615,1,0,0,0,0.016380000000000002,0.0021,9.1e-05,0.0,0.0,1,3,0.5
